,PC1,PC2,PC3,PC4,PC5,PC6,y
4533,2.446147558481413,-1.0227235108229709,-0.24251251016575875,-0.14079763539937482,1.046125787773789,0.10964357168084476,216700.0
4534,1.2247138660679335,-0.59146362711439,-1.2451658622881128,0.21454493128677268,0.782941105285565,0.235445543007628,265900.0
4535,-0.1928006659636171,-0.8700997962613441,-0.13241540657676756,0.26799432342130663,0.14175704113894982,0.07487037776635759,190000.0
4536,9.735018803428568,-2.612451337770851,0.9937581981948908,0.31617141262695175,2.838868795600074,0.48729006277875697,177500.0
4537,1.0561193222200822,-1.079780947908225,-1.5127560671033562,0.29352706024914005,0.6488779439697896,0.1490094253020869,400000.0
4538,2.222966527952335,-1.1376578488283358,-0.9712395498024756,0.40649851986188323,0.9353060428522662,0.3650946399234938,175000.0
4539,2.626792452168377,-1.5483022083769837,-1.0338612841000565,1.0676037832341967,1.134607772738852,0.19405460022680027,137500.0
4540,2.1995326322935385,-1.6865305452626644,-0.4883619098689783,1.0059772930261044,1.1575253343156087,0.4041624523008897,112500.0
4541,-1.357266863700001,-1.5885448355040976,0.41604076538261464,0.23386429394508468,0.14184805900327332,0.08484158910464763,187500.0
4542,-1.0412501685033253,-0.9798462187317177,-0.9249227280616825,0.3099440822335128,0.20485801743966958,0.04930476104808867,275000.0
4543,1.934104195491127,-1.7026118962153696,0.15121082335534386,1.0854042184881996,0.9586024514005179,0.22571829439779142,110000.0
4544,-1.476214331790531,-0.6895631107183997,0.08726821671616171,0.40713668631044636,0.1774110457349262,0.06448186670335451,137500.0
4545,0.1739723380863387,-2.3948804237641244,1.0689234600256998,0.16989042132293908,0.6658132550974383,0.2769009304525375,275000.0
4546,-0.19793098542636436,-1.9974010901235142,1.1588356404626967,0.6473212716847329,0.34684287738990033,0.15665475148381802,225000.0
4547,-1.3167578125261032,-1.9978627968673621,0.8553291641252518,-0.08559697506136504,0.0879264591961919,0.13925649756219868,187500.0
4548,1.009820846507796,-1.219693881248346,-0.5847652639186719,0.7816387956012051,0.817492173160199,0.2075099511065781,325000.0
4549,-0.01475191066100609,-1.1255731937195588,-0.7323616189162614,0.19551656081320423,0.4827229141064144,0.23769975496790222,225000.0
4550,0.1747205804427622,-1.283132816885197,-0.5723091429554245,0.47690074745816075,0.44043446091521204,0.10961576870125225,275000.0
4551,0.53453425163206,-1.3765237626406002,-0.25274965200050425,0.6674066405457474,0.47845223771686424,0.2120157528698425,162500.0
4552,0.707601707922726,-1.8494720007070162,0.4709566338273157,0.8656155119190964,0.4098705600463652,0.23037333693888767,158900.0
4553,-0.05632561888544476,-1.7985536556114665,0.3047498733524689,0.6489511504431971,0.4528799488556686,0.0587289390404447,162500.0
4554,-0.8769157391397897,-1.6371801960992172,0.42771949644824114,0.6060662925346907,0.05429951809911447,0.08130603739039792,212500.0
4555,-1.2851644520164818,-1.7540468642741993,0.5369677501880571,0.3868495722681803,0.05951713465873518,0.13309696845468583,112500.0
4556,-1.5464274663579856,-0.6432422606163977,-1.083094679189433,0.1724174202423089,0.07086639795214225,0.040703953010856345,225000.0
4557,-0.7594993110104634,-0.6722250730026156,-1.9653325495845202,0.3050631628105977,0.26601152683966434,-0.0655052474627746,275000.0
4558,-1.1481598804018416,1.713066825498581,2.6004115532995513,0.04930581796338678,0.1305752177899153,0.05442031081683347,500001.0
4559,-1.3421272384696257,4.657302053297782,3.9217940030791905,0.2692227320245511,0.5949378118882118,0.2688753613511271,500001.0
4560,-1.1227375719653292,4.643069601982187,3.9667499457350752,0.27008934821108066,0.5146276828371258,0.19484747277045739,500001.0
4561,-1.6445376908486038,4.696106908811986,3.8661093979378696,0.28222569047724316,0.6084849801357997,0.26103518801653525,500001.0
4562,-1.2206623177087983,1.0861021743390142,2.2899437931570295,0.039539085440160174,0.0037109458555743833,0.08533773579251107,500001.0
4563,-1.5475972040852963,-0.787215303454204,1.3484719901757591,-0.11949404010392538,-0.021556957623068564,0.008095031761329858,432800.0
4564,-1.512053343931823,-1.5999362181008285,0.7280472646559438,0.11171002071591978,0.11324742490176358,-0.01702445728131667,316700.0
4565,1.9921572122154751,-0.7197116529033005,-0.6703953204882275,-0.01585056901510498,0.8124223367641275,0.13586534136707898,290600.0
4566,0.8350665450477723,-0.46129939859126073,-1.7312998072934347,-0.014710996239853566,0.8234841099297091,0.060075171993687775,141700.0
4567,-1.3697019730637296,-0.6856321260076053,-1.2390626463697565,-0.02052501548937689,0.14388411634926013,-0.02602585384309325,300000.0
4568,1.7912433281484452,-1.0792168084500202,-0.24431482696381218,0.21105118130451703,1.0184074010626905,0.2304780939092288,253100.0
4569,2.828517192665188,-2.0796236174166154,1.0933427606035973,0.6968433222790767,1.1403418794871807,0.16843258004531836,300000.0
4570,0.04407717422763191,-0.8836323193172887,-0.15982900735833103,0.25423998738573267,0.4285876500792443,0.20835807271823956,230600.0
4571,7.738996154591637,-3.1672687774765076,2.134544498882385,1.4097720638280289,2.336341200373113,0.5773911267890925,237500.0
4572,0.9756074244375972,-0.9134099476178357,-0.37925314284054545,0.6710541172268004,0.4694027676620284,0.0906290781450837,282300.0
4573,0.7450276782772226,-0.6553763635123641,0.5644986958825461,0.3441522557789961,0.32174410504896833,0.036724097728891736,281700.0
4574,1.4611483839128732,-1.1252590080838998,-0.1732778884364968,0.4701271712570068,0.701450153593542,0.1346078309529626,305600.0
4575,-0.12342572597592809,-1.3091062196762753,1.1951551029706438,-0.0970570918217611,0.05421297067250758,-0.007439693439260024,350900.0
4576,0.6957906581529072,-1.3367087982298882,0.5931191987768296,0.14384817014294451,0.29753234990984545,0.04403750403535682,445000.0
4577,-0.7313590247818013,2.830680288112168,3.2134002151805836,0.019729034666471693,0.134761694385618,0.08262806383952657,500001.0
4578,-2.1663071371105516,-1.374599908732184,-0.5131390251095749,-0.2629734892306504,-0.1384888585997935,-0.06887604651313023,450000.0
4579,-1.8084172553321416,0.31138163363079535,1.7947585885992472,-0.00392103350421158,0.1302628108066802,0.11871948021092922,500001.0
4580,0.4886027393705848,-0.10606815309240507,-0.24715844897887118,-0.23790892461978,0.29244077683632036,-0.0225657044010014,404500.0
4581,-1.9293269628753595,4.7149666645514525,3.8108594204782817,0.3812005629277087,0.6965040086409616,0.24484386764084234,500001.0
4582,5.338014393227982,-1.6900861288384383,0.3706913429243288,0.07548855630614819,1.6656213738808268,0.3706859795855929,166700.0
4583,2.281706066819321,-1.5748178793997911,0.0012218920210859676,-0.24097444793358846,1.0611215962209186,0.00913318297435139,412500.0
4584,2.605678519962906,-0.9597147409059565,-0.5279323003986333,0.09576438644192299,1.0138140160818834,0.06411994210103335,500001.0
4585,0.8938136791520346,-0.7633697808024706,-0.8709080331263707,-0.12238305043002529,0.8637626096714682,0.08870131499802196,75000.0
4586,1.6916779730818612,-1.5432499002468336,0.22732666053288472,-0.17931862107852703,1.0400872734882323,0.20628953187757887,325000.0
4587,4.003352974267645,-1.6667676519292858,-0.13683539305476514,0.026186914560036408,1.4079720158268723,0.26755536619024933,112500.0
4588,7.145776233939702,-2.3809115271480437,0.7232228830437599,0.3803753974490525,2.5618908525610067,0.3332362436574017,300000.0
4589,-0.3246472277862028,-1.5889301131914806,0.4936650406638936,-0.5296277217879346,0.6423244287643943,0.03223715329087135,150000.0
4590,6.459719379274836,-3.009577458262047,1.5428570698392998,1.592982252860609,2.4421965290179903,0.5381152591859052,70000.0
4591,2.521647931963622,-1.6387444385065295,-0.2094135291299303,1.2506230405901697,0.924729256483843,0.17625297236651255,187500.0
4592,1.0468904741387564,-1.7716575468936246,1.0463585646586997,0.44075037583710275,0.8850349644000146,0.32285034573809474,350000.0
4593,0.762423332811258,-2.103784277352295,0.9177085317400312,0.7225841730788852,0.7798539562913451,0.20298424405888754,137500.0
4594,0.7945807871643814,-0.9589057080775718,-0.7222554572905305,0.3489205070714654,0.45407666527454127,0.1439276690155011,233300.0
4595,2.5027668367426648,-1.6475478135099255,0.3141824316880227,0.9364723930453335,1.0626943841649854,0.4906939339386686,270000.0
4596,3.430172472524848,-1.3870920693425255,-0.4307953293668516,0.11782052115165724,1.04686883283834,0.21702074084543171,475000.0
4597,2.5596885561053,-1.4043615161064613,-0.4565680242011302,0.8526625431513771,1.044684861644244,0.2551651494228774,322200.0
4598,-0.4945578661700474,-0.33169819564611003,-0.6752693971793662,0.1444132731127354,0.24429274734659723,0.036021547231070414,500001.0
4599,3.314420406429361,-2.461747299820705,1.4083430459605357,0.680154752131358,1.4543610584647113,0.2236762428162359,187500.0
4600,-0.07494769604613423,-1.1085880730615816,-0.03569142326310969,-0.16413020531951156,0.33483859853817616,0.06890513689329922,410000.0
4601,0.2350390414685873,-1.7691810588782315,1.3612292032343802,0.05388220052584249,0.4408528263548621,-0.012666721252074053,328900.0
4602,1.9397602824039901,-1.4042504432113057,0.08612721583915459,0.49482956125746985,0.7154032805613428,0.19051811021481477,360000.0
4603,0.27276392454620624,-0.5209873422149258,-1.4618682166150696,0.1538333125486394,0.4283401034670612,0.11132516125720607,380000.0
4604,0.6721982301752772,-0.7372885300158988,1.031373312611228,0.2516073592254113,0.006631584298933284,0.03433598470815499,291500.0
4605,0.03509933621129173,-0.3946409822906442,1.117922550422326,0.06423832273116331,0.028885781406483818,-0.013256897684885095,436800.0
4606,0.3675597112639387,0.04202842254470183,0.7655395227197893,-0.31535190200218877,0.10785970333268309,0.0855356785972213,337000.0
4607,-1.5556119427269917,1.5266401986212532,2.421776627387126,0.1450523798785491,0.2465031926079143,0.07268930885977291,433800.0
4608,-0.22306748904697946,-0.9081396519263637,1.2698603435270042,0.32727158739268186,-0.047698991871696614,0.04875813674551095,257800.0
4609,-0.8739499002593547,-1.083941037318982,0.6701236958561738,0.17380760607697954,-0.0018260269293058726,-0.03532287045029894,226300.0
4610,-0.5871094512492753,-1.344281666752528,0.7117608586603931,0.09414379451969747,0.08598252150211402,0.06894415232413037,171300.0
4611,-1.348495043209383,-1.650513347262264,0.8189176190550901,-0.040287822064046144,-0.16294362641272242,0.05371465242446756,327300.0
4612,2.333407967283522,-1.8663473930951724,0.9601278647097307,0.534716579159165,0.7466981091249697,0.10064331784090821,250000.0
4613,-0.5439160667027205,-0.8241736889661603,0.06683433622621314,0.3344929276628473,-0.008031488819730018,0.030957997367646477,305800.0
4614,-0.89248131243353,-0.6356986313674654,0.5104463285066883,0.09558652982716155,-0.007083576944377233,-0.05575906472044728,417600.0
4615,-0.03609043083998509,-1.5713267088860647,0.6698216342541353,0.3731678802544992,0.3276373140769799,0.13469456108421593,115600.0
4616,-0.3219810257419287,-1.533945670109161,0.4306888562331848,0.12454350552596494,0.300949448505844,0.10580155284780798,214300.0
4617,-1.836648789720581,-0.9970827580944481,0.2924573845948224,-0.008644008388592871,0.07678860013689669,-0.007361466240335746,350000.0
4618,-0.5582242063185594,-1.4334148218416984,0.7804400408311435,0.4868737665298297,0.15016915385256754,0.002468848972941904,157700.0
4619,0.3630572090264575,-1.014674602530902,-0.13857259580303435,0.31407535201163056,0.45079055870082896,0.17216229949708228,193800.0
4620,-0.16197638039639442,-1.2994859833892063,-0.49586550103079674,0.1704371551847067,0.3068949009334186,0.06731442452965994,193800.0
4621,-0.23834619108418487,-1.2134631725996945,0.05634473224324896,0.20511458150565162,0.15498185031193062,0.10308355810621395,161100.0
4622,0.010916865409321967,-1.1480631601000357,-0.015819251448726118,0.44502527184291324,0.38138067421976674,0.04174250539937315,187500.0
4623,4.59239064155725,-1.5822644171893896,-0.4596914708720603,1.2762704954458057,1.466084451532267,0.38919286378936113,250000.0
4624,-0.6860613123283283,-0.08031087628788379,-1.7663715352060154,0.25909154808424284,0.3174947925742915,0.05999196759675411,350000.0
4625,2.8286748339207834,-1.6067614068346607,0.2385488780377402,1.0350560577127468,1.0516837028018349,0.23093651016641628,229200.0
4626,-1.3998914038897499,-0.2083120577463395,1.6461134891919582,-0.14780396263265677,-0.09226710714585809,0.0022124475282252,479000.0
4627,-0.8447547769348795,-0.17833151158503424,1.7963281699278963,-0.13135281416366734,-0.11964253799782716,-0.06058367325277484,500001.0
4628,-1.1051195071518405,-0.49126370805341746,1.5835402477518554,-0.16232489128970623,-0.23361125540111846,-0.04862830622144626,500001.0
4629,-1.1895617261938825,0.3228449181245394,1.9448561163913873,0.0485098547125446,-0.09768911512437531,0.04664249228413895,450000.0
4630,-1.7775716046880274,2.6359862731566523,2.8745350935786025,0.12149868076917653,0.2699923609703706,0.12476103898410323,500001.0
4631,-1.4521936022533428,4.672331508638655,3.9026321914670166,0.3315693231010603,0.5764931256201932,0.2402978116226914,500001.0
4632,-1.518025645326445,0.5305695492957758,1.9614234348091977,-0.13183930307866173,0.05884354965123367,0.028415684113120492,500001.0
4633,-0.16151815484647702,-0.598924650015046,1.7634122135649586,-0.3884088289027886,-0.18127119692298616,-0.07269854959135655,500001.0
4634,-0.509172316444796,0.09602218138662774,2.0067966870971805,-0.35006986468083046,0.07792980359162764,-0.01254303479038897,500001.0
4635,0.014377638392298801,-1.1145300689601292,1.584345055304944,-0.5188305827684979,0.21668092761346538,-0.09504375041061852,175000.0
4636,-0.4277530262766849,-1.0985308537002691,1.4835149886097505,-0.3307038151133762,0.1360532898630138,-0.04230698573249263,225000.0
4637,-0.9169793161473573,-1.1268403379781429,1.348290183651667,-0.34778492816251605,0.09374828668570512,-0.06388037087093999,175000.0
4638,-1.8227920154601605,-0.5536321179771351,1.030774280500392,-0.1826378452526694,0.05264573062638716,0.017528074568628992,450000.0
4639,5.554415507879144,-1.6746299608871846,2.0827470607572507,-1.3734603841488002,1.154400731315472,-0.1518310837052272,287500.0
4640,-1.181051525408559,-0.36969204326889915,1.0925683880285857,-0.4188727278429668,0.14612289833275152,-0.0509550893707996,350000.0
4641,0.5499530197808531,-0.8013827298471606,1.2319437071210537,-0.7645310876428685,0.36318015729634284,-0.045658601128053915,500001.0
4642,-0.8673288749141539,-1.0053679791243624,0.33912060028771046,-0.33916527623230924,0.03170734595696962,-0.09512017961981008,355200.0
4643,-1.1916922547269824,-0.10926384071350848,1.3902970173534923,-0.17328860100015803,0.059945823813640386,-0.02494861932226025,411100.0
4644,-0.9329385048062898,-0.8907708779642249,1.4506242270266254,-0.23026360052226105,-0.009973154056741831,-0.03847371610432311,456900.0
4645,-0.9799376775521067,-0.4761117963983946,1.6254773315077269,-0.22670889903067615,-0.07353678105631652,0.03128067138494073,486900.0
4646,-0.9051325397768167,-0.026080926713881358,1.8567122994249474,-0.2208453852187157,0.07489822002577214,-0.03218215308281386,486400.0
4647,-0.124242997143136,-0.8372879558998269,0.9576659602049481,-0.5038970461835115,0.15096345050038854,-0.054482892390480146,287500.0
4648,-0.45442709696437905,-0.6289493785425259,0.5255885523299862,-0.4210407146026533,0.11930809681501922,-0.15213068814064248,453400.0
4649,-1.8184119295527363,-0.7679915711645474,1.2893698110361762,-0.1991966414148817,-0.020955804387391443,-0.048656862490864025,474300.0
4650,2.4232151197430385,-0.47984629062518874,0.056857252702945685,-1.016709003440179,0.7159896331709253,-0.04840868422705883,485000.0
4651,2.7966438693900693,-0.23734701467112757,-0.5457479992814673,-0.9834924475759184,0.7391773831685415,0.0412397541655034,375000.0
4652,1.3827498226557717,-0.10337620739519643,-0.3862012794009605,-0.6063167206620267,0.4492646818150968,-0.06283051939448334,500001.0
4653,1.0221401952434723,-1.3679804871065162,1.7321805275377467,-0.6722754857869824,0.7095290116141537,-0.020857938727349187,225000.0
4654,1.814882792722368,-1.8637007299083435,1.7084341713982185,-0.9719869384987875,1.0924968945564795,0.03559840549139562,500001.0
4655,-1.7560576832007062,1.0049079694711902,2.1268883725808307,0.09943466632653089,0.08475386051140177,-0.009357708438012036,500001.0
4656,-0.7128194726108745,-0.6668678694871095,1.6040585590967598,-0.16014892095775354,-0.13106347824400919,-0.05457638118925985,321600.0
4657,-1.0891687684890767,-0.7940672328995836,1.4514267372579714,-0.26545119672743017,-0.10246859662318958,-0.006403769192136832,396000.0
4658,-1.4350663070441005,-0.6870011784165372,1.421204037933238,-0.11719123967699134,-0.03534977082918028,0.03448424750680253,327300.0
4659,-0.34175578198576123,-1.0456521988312826,1.519817278234765,-0.3638834983536159,-0.05973613061626891,-0.026922262908778492,250000.0
4660,-1.4711816256654835,-0.5443636867910774,1.1225719717279223,-0.08377295632332021,-0.003425477971975322,-0.0766006393824222,385000.0
4661,-1.4973157605857539,0.10490666208224986,1.7749207261003663,-0.14813997095041945,0.14708012625705888,0.03910021116847481,440900.0
4662,0.6026741797118995,-0.8421564336319396,0.1567256418508195,-0.4488222988083611,0.33293804452232506,0.03974349991479888,328800.0
4663,0.6888129281634798,-1.0847813002128224,1.4071308636434363,-0.43813753560693763,0.19625891689596245,-0.1405909208189184,400000.0
4664,0.028789345844291964,-0.6591111640190561,0.6292669747490908,-0.4689604209153974,0.13868116975066627,-0.05460550835461961,355000.0
4665,-0.9817465545418925,-1.0920186640925476,1.3403002410375915,-0.2631226531559799,-0.12772970006115306,0.01746351648924303,500001.0
4666,-2.1397455020350167,-0.19877638848887533,1.4714469386146218,-0.11175274785675884,-0.03714571990546405,0.017745559151604456,446000.0
4667,-1.538856005788552,0.22066665697640397,1.8113903559474263,-0.11702757927581288,-0.017171816341048956,0.06091841793623958,500001.0
4668,-0.024618960458282588,-0.32187451390306865,-0.2128507802031888,-0.4338984742730345,0.16753445598023112,-0.060630279589611445,362500.0
4669,1.4036495866126744,-0.7390519141750287,0.03617698346905713,-0.6032326700616724,0.2646528437877989,0.03271626988294233,450000.0
4670,2.015773399068451,-0.9005020321930379,0.30039339514439045,-0.6376264776938718,0.466051810474814,-0.046544006557197,310000.0
4671,0.25804594729189717,-0.08407796021118258,-0.2954931820840685,-0.33994536774412,0.29980030996046353,-0.06574120990318846,500000.0
4672,-0.23263452513955335,-0.5625759930426706,0.252321722177879,-0.23414453219105366,0.0401285383147516,-0.05042815634522923,345300.0
4673,-1.764529226137247,-0.5839851947588369,1.3870982053077316,-0.020291942374330005,-0.10169643158729746,0.012977266204521953,278500.0
4674,-1.72337917862226,-0.35645241870097577,1.1414824737623965,-0.12096913831870322,-0.08512058495219689,-0.006401596951941246,275000.0
4675,-0.33031071179218735,-0.8121000066347395,0.6530714435263149,-0.1571506930428431,0.03297252005848577,-0.042503005374468134,296100.0
4676,-0.9618615113339766,-0.08136819820516929,1.8141149040217188,-0.2525586458338821,0.013045818447546214,-0.028906133058722912,470000.0
4677,-0.8390516699506829,-0.5875103287657385,1.6100981107449674,-0.09198474281412648,-0.13388190603069072,0.013533520413959355,444300.0
4678,-1.4405592968021093,-0.721244430598431,1.403338793595647,-0.10189648059725182,-0.08345913370489626,-0.037566783370043814,440900.0
4679,-0.7652066263165261,-0.6159396090622543,1.6141636297095796,-0.3717576156502773,-0.00579479292751876,-0.016411350441052755,500001.0
4680,-1.1524901914455563,-0.7344587175586241,1.106917151824134,-0.28635931649150625,-0.038624542667566694,-0.003946746852358471,322600.0
4681,-1.4808024412935863,-0.3359822930716013,1.1228734943496952,-0.15078061869948964,-0.017839722927631904,0.006011816062163676,295200.0
4682,-1.0764412093338196,-0.7999837326711866,1.0989866723412174,-0.10005470878821394,-0.07346509125301356,-0.03316324254484006,243600.0
4683,-1.9564190189166402,-0.935821413890444,0.9060429822622862,-0.1267863005761207,-0.1595075215617483,-0.06007934030718143,242000.0
4684,-0.9495585190309312,-0.6920762292974274,0.9130087999923351,-0.13578070655421542,-0.012638427923244239,-0.08180739223127768,254700.0
4685,0.5890721469322974,-1.2063251378605306,1.5032299230477217,-0.30919920258637856,0.07994688930960661,-0.02830989419376951,338100.0
4686,-0.9473740158151265,-1.0550902064725498,1.3683058354930095,-0.2954018206067069,-0.042178357336765955,0.027109024848875785,417900.0
4687,-1.2999679146866676,0.43736139885809505,1.5276695648201957,-0.078539936360772,0.09923638679094651,0.010619932168795681,474100.0
4688,-1.8227046393235127,-0.3914090460516689,1.4651941475248142,-0.042886370338360826,0.01658990596830906,0.016435544397756623,351000.0
4689,-1.8324993881061953,-0.28233525258342357,1.5077852491491475,-0.09548826367253072,-0.0806752654455947,-0.018777705560337688,334100.0
4690,-0.24433595424931268,-0.6791879978511166,0.6473358969452676,-0.29916028545141615,0.16415649970756707,-0.030667216381190764,287500.0
4691,0.922667857576474,-0.7347306811067786,0.4596914053739509,-0.4232115938981185,0.21401110204902898,0.01704788831763582,500001.0
4692,0.024522586787199308,-1.266608096790851,1.066812832261091,-0.1815228097839241,-0.0031371911782122203,0.05153329564422423,234100.0
4693,-0.5949159284657023,-1.3273104453966735,0.6247341744397632,0.039903456674141774,0.019184232310870283,-0.002495203059175916,158000.0
4694,-0.82457849659467,-0.9450896496225978,0.9120090472835345,-0.28547012898379165,-0.06109728977023906,-0.08328126464588033,290800.0
4695,-0.9144881644051887,-0.9365091462068652,1.2559597577946457,-0.04719016580898698,-0.08944097803073864,-0.017184230396250534,213500.0
4696,-1.4464465289352675,-0.9415465979891416,0.14159949660101312,-0.059751615950811784,0.016179170656214478,-0.026694873441460577,140600.0
4697,-0.9710948790566116,-0.7866346768605004,1.4914326819544623,-0.07753323097707436,-0.034466810040367536,-0.02965281262204976,195800.0
4698,-0.8295270405885427,-1.2617931201623902,1.3011727673998774,-0.2854708869183904,-0.08729019190657757,0.02097930986751342,259400.0
4699,1.0716392815650422,-1.2363429436081341,0.64741493686882,0.44625697099457573,0.25301006913221774,0.03547122403282535,172700.0
4700,-1.1207252769831613,-0.9987733977781729,0.19725436407550262,0.1642060428241688,-0.06225225491748272,0.01242779657860058,165000.0
4701,-1.3819347464662002,-1.2272829918153285,0.8326870183828322,0.02922689786552514,-0.03275491852958953,0.008229224446042158,156300.0
4702,-1.2779825346873237,-0.3786471328118297,-0.27348609894812614,0.18878035542882488,-0.05512347211792764,0.013881625508367391,192500.0
4703,0.7004061092566182,-1.6153196269017709,0.9968200587275887,0.19878773521897639,0.09423937348385203,0.07794730511381498,268500.0
4704,-0.9317113729175702,-0.7456279838372731,1.5067308160945372,-0.17947180750826228,-0.29582061372975504,-0.03749038972769926,420000.0
4705,-0.5056111167026308,-0.9131500497526973,0.5661225764127199,0.048415289981221674,-0.026336116689742974,-0.035693171719084954,167100.0
4706,0.21849745158059822,-0.9152111307249179,0.21665057177649097,0.3667545605049458,0.07763814690403784,0.0680786720390632,139700.0
4707,0.2332186989148393,-1.3015264381933216,0.4982293054314246,0.39033335486306747,0.23607524455143344,0.09652189782453376,127100.0
4708,-0.29514544809121446,-1.369733534335113,0.06660195062949856,0.39787933847717943,0.18384133643886338,0.07199931084050035,123200.0
4709,-0.08873573169769285,-1.257185430601705,0.0715444199825855,0.12952438339159109,0.14877004524075094,0.05958521641246683,150700.0
4710,-1.609813959661784,-0.8691887131345517,1.0298166191493576,-0.0907730803654469,0.008946468402261811,-0.07943497224873196,151600.0
4711,-1.2812118523196028,-1.1902762876061417,0.5964450282735105,-0.24477728305331062,-0.11209215871987697,-0.05015995517805772,179200.0
4712,-0.9953661427054741,-1.279118810164741,0.8994064247300618,-0.15237827365915513,-0.049475391332789616,-0.027296988772289837,139400.0
4713,-0.9391090803200364,-0.6194627945934286,0.9508140717909348,-0.041722893767408814,0.011483035665100772,0.03345376656142981,157000.0
4714,-0.9480913345231038,-0.9181640255552151,0.1835155248877721,-0.032506091794556824,-0.04990308999567772,-0.05266331090708576,146800.0
4715,-1.0394665055977281,-1.1956201488811469,0.4781010757991202,-0.05878605740462332,-0.1233460039689134,-0.03110685597966915,133500.0
4716,1.0354902160142483,-1.2458080418405544,0.17433251739658628,0.18449447526887552,0.10670468801696227,0.0034282768217898277,125800.0
4717,-0.9017475317269028,-0.9947929579473438,0.4296277083579213,-0.008690285556627658,-0.01491476142038206,0.03887158557256511,169400.0
4718,-1.8744058283148302,-1.2077812570544941,0.3536190533594747,-0.09015925973073241,-0.1743683779015072,-0.008268354677820347,110900.0
4719,-0.6825937389573106,-1.124695898574215,0.7862678022182881,0.04333067672751354,0.028283056507411444,-0.037287092449747254,138000.0
4720,-1.0759602364753647,-0.9188498811901029,0.5067689398020062,-0.036422583356018785,-0.11764288227528477,-0.01549703376321534,171400.0
4721,-1.3528870206388854,-1.5387865186773637,0.6908623838524388,-0.17631774220980032,-0.1036468512110895,-0.12162505369875934,118800.0
4722,-0.6541862984580968,-1.300599320327964,0.43510936640277,-0.09761610429581112,-0.0875116670772484,0.035574474614889995,134600.0
4723,-1.1758718543029987,-0.9583187076504739,-0.16442802999183276,-0.12027215419234964,-0.11000022819594173,-0.031985267704442065,138100.0
4724,-0.6487797684912046,-0.6857279322251871,-0.08312884656330775,-0.005177726852181567,-0.012954059145089937,0.03152446554924148,161500.0
4725,0.13118703340010485,-1.2288366609712855,-0.13367003234721903,0.07624533861441515,0.08013016256717742,0.00727073427596301,183900.0
4726,-0.6255502399662018,-1.1612389947057862,1.040854455456171,0.04939782780106413,-0.2523996506270494,-0.035663460118741996,251100.0
4727,-0.4895605248748079,-1.5741139311958607,0.8062503905479895,-0.005188308062565124,0.032077518555227245,-0.03264005284385145,151100.0
4728,-0.9256852028164857,-1.2183946152252028,0.40630204529168534,-0.020694623963466992,-0.13233183707349566,4.2455318992859856e-05,168800.0
4729,-1.7477242430375486,-0.7679320217779849,0.5898575856701118,-0.10216312652507627,-0.08204522032972551,-0.038602425107403165,176800.0
4730,1.1599550887932795,-1.2923448679309133,0.27364915529368306,-0.02147831475451204,0.27425682166828713,0.15019277232121153,114000.0
4731,0.6046075678259232,-1.43353529759888,0.4247409929562843,-0.07742058662299142,0.1618359867213915,0.15301906988091285,137500.0
4732,-1.8850186401260358,-0.7674170054175953,0.8208877888095488,-0.14590725436623414,-0.15738888427869221,-0.03805325586739105,223200.0
4733,-1.1355248043422457,-1.0400356276717067,1.1519668694088296,0.039456931224109364,-0.19379704469048456,-0.014991163309055542,127800.0
4734,-0.7786736430080149,-0.8957709844793575,1.0484870133678128,0.059012481977348194,0.07953583261024051,0.011588467454439163,121500.0
4735,-0.2461293228742286,-1.3988773742739093,1.391773058893376,0.05168706525329116,-0.04494935303274861,0.023496692434163847,127100.0
4736,-0.7765659239774145,-1.5563959919104786,1.0958875011734448,0.03324192936512784,-0.1327219533774204,-0.0052187660860706295,133400.0
4737,-1.1433643471168438,-1.369535279958821,0.7313614164506073,0.05266804298963406,-0.18707683638924974,-0.034116188050107125,114200.0
4738,-1.0776145779189596,-1.3694378696894305,0.5670926457059084,-0.1579895627464351,-0.09824550392470012,-0.03859357075644908,118200.0
4739,-1.1374572330275652,-1.2534993143137878,0.6980689692711595,-0.11474875450534609,-0.042960729945103,-0.016209439151826217,125700.0
4740,-0.13593594846251975,-1.68179079916064,0.7544378306638345,-0.08004539969443168,0.0746254606423464,-0.039381159321803805,125000.0
4741,-1.3550704769679025,-0.30905753910491063,1.2559729503423385,-0.168520433446538,-0.01129532931623934,-0.034018695514367314,181000.0
4742,-0.8140770446047026,-0.5747066671834542,0.9117252882167126,-0.08207470510868926,-0.03146159658329564,-0.15288601689179182,156900.0
4743,-0.581521908601611,-1.5664904119332757,0.9541562606197072,-0.0984608289908605,-0.18425858523474062,0.05582000429379341,124000.0
4744,-0.4648337018612245,-1.2372914106243347,0.603867312346335,0.09575332174774878,-0.09340180283447096,0.10587302022164216,123300.0
4745,-2.4288852766928803,-0.7682875406531602,1.1390118475043889,-0.09555701861922318,-0.08202836736871112,-0.04780715706894965,134700.0
4746,-0.34872165058500343,-1.3463569183575026,0.499649784583413,0.17999242363609116,-0.011428815874244554,-0.014540800235199845,125400.0
4747,-1.1768389583377923,-0.9540878333705579,-0.0640785850596769,0.10306745169211698,0.0042901286019919145,0.061065893530107794,143800.0
4748,0.15444647214626597,-1.4437872921842598,0.4033794330519906,0.12102360613452576,0.12503457058227607,0.035980570343202956,113500.0
